dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,transport_error_logeuc_mean,pca_n_components,pca_explained_variance_ratio_sum,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,selected_template_entropy
handmovementdirection,3,csta_topk_uniform_top5,success,,0.1875628456510809,0.2517330397071109,0.06417019405603003,1280,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.3067129629629629,11,0,0,7.778094360954128,1.1148453432471835e-07,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002854503160212,1.0888331284697337,0.1489442510277098,0.2037342306458417,1.0034452843727364,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1280.0,1280.0,10.0,10.0,0.0,2.2732306928336934,0.140625,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,55.0,128.0,False,1.0,1.0,1.0,0.0,0.7623051847260964,0.7644649575641655,0.0116461000250424,2.2732306928336934
uwavegesturelibrary,1,no_aug,success,,0.7495563358211801,0.7495563358211801,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.9142857142857144,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,1,random_cov_state,success,,0.7495563358211801,0.8289905918678611,0.07943425604668097,960,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9571428571428571,25,0,0,3.0811226430232637,0.0016618132985408408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,1,pca_cov_state,success,,0.7495563358211801,0.8174768528732801,0.0679205170521,960,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.9571428571428571,20,0,0,2.563279307971243,0.0016658113191644884,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,1,csta_topk_uniform_top5,success,,0.7495563358211801,0.8015134907501777,0.05195715492899766,960,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9571428571428572,14,0,0,6.6621193289756775,0.0016660214665583,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001571147427519,1.0894809574620177,0.1287803013191728,0.5459367393060585,0.5399915419819015,0.1,0.0923878290267972,0.0,0.0,0.0,960.0,960.0,10.0,10.0,0.1979166666666666,2.1958376561079618,0.1458333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,6.0,96.0,False,1.0,1.0,1.0,0.0,0.5357482293471013,0.6307315884286868,0.0310722348569497,2.1958376561079618
uwavegesturelibrary,2,no_aug,success,,0.7165712186127566,0.7165712186127566,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.9017857142857143,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,2,random_cov_state,success,,0.7165712186127566,0.8301471095689215,0.11357589095616483,960,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9017857142857143,28,0,0,3.4206847999594174,0.001711391519315895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,2,pca_cov_state,success,,0.7165712186127566,0.8113706145253297,0.09479939591257303,960,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.9142857142857144,24,0,0,2.995857094996609,0.0017071950326955473,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,2,csta_topk_uniform_top5,success,,0.7165712186127566,0.7929296859739726,0.07635846736121599,960,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9017857142857144,30,0,0,8.565315515967086,0.0017084284943604,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001570424331586,1.0839721628823755,0.1263623495277159,0.5577921224641383,0.5247056002453537,0.1,0.0924475140524825,0.0,0.0,0.0,960.0,960.0,10.0,10.0,0.2083333333333333,2.2182004537495024,0.1979166666666666,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,6.0,96.0,False,0.9999999999999998,1.0,1.0,0.0,0.5818917124137668,0.608124924880331,0.0229216565384146,2.2182004537495024
uwavegesturelibrary,3,no_aug,success,,0.6619287350644507,0.6619287350644507,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.9166666666666666,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,3,random_cov_state,success,,0.6619287350644507,0.7973491426505493,0.13542040758609863,960,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9017857142857143,21,0,0,2.6690976269892417,0.0018437266673245875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,3,pca_cov_state,success,,0.6619287350644507,0.7853198859373558,0.12339115087290509,960,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.8726190476190476,15,0,0,2.0341836780426092,0.001843234525505531,6.0,0.9999998807907104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uwavegesturelibrary,3,csta_topk_uniform_top5,success,,0.6619287350644507,0.8151275104833524,0.1531987754189017,960,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.8226190476190476,29,0,0,8.29056827898603,0.0018428703384146,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569957876162,1.0814317715448387,0.1253587288242975,0.54291726790909,0.5476265932355455,0.1,0.0916719178261366,0.0,0.0,0.0,960.0,960.0,10.0,10.0,0.1979166666666666,2.133337789291664,0.1666666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,6.0,96.0,False,1.0,1.0,1.0,0.0,0.5690809232705555,0.600157263450295,0.0347544572295298,2.133337789291664
epilepsy,1,no_aug,success,,0.9717806041335453,0.9717806041335453,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,1.0,21,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,1,random_cov_state,success,,0.9717806041335453,0.9709217843885813,-0.0008588197449639345,1090,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,3.202285453036893,0.004106137398567227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,1,pca_cov_state,success,,0.9717806041335453,0.978856462179869,0.007075858046323713,1090,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,1.0,30,0,0,3.180065641005058,0.004103671796340516,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,1,csta_topk_uniform_top5,success,,0.9717806041335452,0.9717806041335452,0.0,1090,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,7.872467973968014,0.00410352161147,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569549510538,1.081104962994481,0.1287839992411313,0.1522503672524764,1.4579571049010949,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1090.0,1090.0,10.0,10.0,0.0,2.177930938785269,0.1926605504587156,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,6.0,109.0,False,1.0,1.0,1.0,0.0,0.3911798363993395,0.3353275993696665,0.0262335940754174,2.177930938785269
epilepsy,2,no_aug,success,,0.9709217843885813,0.9709217843885813,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,1.0,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,2,random_cov_state,success,,0.9709217843885813,0.9779508527367593,0.007029068348177958,1090,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,3.182278298016172,0.0037003697741202876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,2,pca_cov_state,success,,0.9709217843885813,0.9788059701492537,0.007884185760672402,1090,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,1.0,30,0,0,3.1764561739983037,0.0037001433762186785,6.0,1.0000001192092896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,2,csta_topk_uniform_top5,success,,0.9709217843885812,0.9717806041335452,0.0008588197449639345,1090,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,8.542326224967837,0.003699872427607,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569906487136,1.084426246460199,0.128748864029355,0.1553881124694886,1.4371339363815483,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1090.0,1090.0,10.0,10.0,0.0,2.1131560153282294,0.1743119266055046,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,6.0,109.0,False,1.0,1.0,1.0,0.0,0.3019139733421603,0.2988300504330786,0.0210205566940965,2.1131560153282294
epilepsy,3,no_aug,success,,0.9326363277133825,0.9326363277133825,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,1.0,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,3,random_cov_state,success,,0.9326363277133825,0.9630047948503175,0.030368467136935084,1090,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,3.1944818240008317,0.0038749078115635385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,3,pca_cov_state,success,,0.9326363277133825,0.9426823234488901,0.010045995735507685,1090,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,1.0,30,0,0,3.184119315992575,0.0038781136788784733,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,3,csta_topk_uniform_top5,success,,0.9326363277133825,0.9709217843885812,0.03828545667519878,1090,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,8.458361894008704,0.0038771124489128,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001570622828072,1.0896154484475762,0.1344422776121588,0.1575637844555269,1.3987721618078757,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1090.0,1090.0,10.0,10.0,0.0,2.175306167996584,0.1834862385321101,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,6.0,109.0,False,1.0,1.0,1.0,0.0,0.3729633880241157,0.3331185640960838,0.0240105372669049,2.175306167996584
atrialfibrillation,1,no_aug,success,,0.21645021645021645,0.21645021645021645,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.5555555555555555,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,1,random_cov_state,success,,0.21645021645021645,0.05555555555555555,-0.1608946608946609,120,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.5555555555555555,30,0,0,0.9472683100029826,0.027045971519681054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,1,pca_cov_state,success,,0.21645021645021645,0.13095238095238096,-0.08549783549783549,120,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,1.0,30,0,0,0.9025194309651852,0.02706491994421622,3.0,0.9999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,1,csta_topk_uniform_top5,success,,0.2164502164502164,0.2666666666666666,0.050216450216450215,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.5555555555555555,19,0,0,4.986709035001695,0.0270561520931879,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001282294500337,1.0722887506504823,0.1087524052987783,0.2722070968286711,1.0436398830928968,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.6326309271483517,0.3333333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,3.0,12.0,False,1.0,1.0,1.0,0.0,0.2550371083690743,0.2867997950590593,0.0662662563935412,1.6326309271483517
atrialfibrillation,2,no_aug,success,,0.32051282051282054,0.32051282051282054,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.5555555555555555,28,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,2,random_cov_state,success,,0.32051282051282054,0.26111111111111107,-0.05940170940170947,120,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,0.908704289002344,0.033143701393542876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,2,pca_cov_state,success,,0.32051282051282054,0.1623931623931624,-0.15811965811965814,120,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.5555555555555555,26,0,0,0.7825034980196506,0.03315530354971116,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,2,csta_topk_uniform_top5,success,,0.3205128205128205,0.1666666666666666,-0.15384615384615388,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.5555555555555555,30,0,0,5.349451829970349,0.0332052420473859,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001281129918173,1.0520823055770174,0.1128198144153842,0.2631824897001497,1.033774431547862,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.7917594692210548,0.3333333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,3.0,12.0,False,1.0,1.0,1.0,0.0,0.3592279026832697,0.3777094475231055,0.043015200500775,1.7917594692210548
atrialfibrillation,3,no_aug,success,,0.16666666666666666,0.16666666666666666,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.5555555555555555,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,random_cov_state,success,,0.16666666666666666,0.20000000000000004,0.03333333333333338,120,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,19,0,0,0.583442751027178,0.032393829334275696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,pca_cov_state,success,,0.16666666666666666,0.044444444444444446,-0.1222222222222222,120,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.5555555555555555,30,0,0,0.9133136050077155,0.03237907480273593,3.0,0.9999999403953552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atrialfibrillation,3,csta_topk_uniform_top5,success,,0.1666666666666666,0.3722943722943723,0.2056277056277057,120,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,15,0,0,5.315653482975904,0.0323903005745582,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001282920427136,1.0727612539847746,0.1144052453030838,0.27283001409108,0.8437962467856865,0.1,0.1,0.0,0.0,0.0,120.0,120.0,10.0,10.0,0.0,1.6609474332809178,0.25,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,3.0,12.0,False,1.0,1.0,1.0,0.0,0.2480053213535128,0.2473399434098298,0.0043627584516276,1.6609474332809178
pendigits,1,no_aug,success,,0.9857407704625455,0.9857407704625455,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.9979697138082745,28,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pendigits,1,random_cov_state,success,,0.9857407704625455,0.9891699494888886,0.003429179026343099,59950,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9993055471830052,17,0,0,97.34494021499995,1.4682261410476804e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pendigits,1,pca_cov_state,success,,0.9857407704625455,0.9872174026483733,0.0014766321858278308,59950,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.9993055471830052,30,0,0,151.7609205499757,1.4677848585117261e-07,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pendigits,1,csta_topk_uniform_top5,success,,0.9857407704625456,0.986670039019186,0.0009292685566404391,59950,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9986379830133992,21,0,0,133.90619694895577,1.4685936828164467e-07,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000127338690874,1.0104246305542304,0.0213562331574907,0.9909548978917716,0.0441086306557389,0.1,0.0191379164978779,0.0,0.0,0.0,59950.0,59950.0,10.0,10.0,0.9789824854045036,2.2409456701100474,0.1379482902418682,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,3.0,5995.0,False,1.0,1.0,1.0,0.0,0.9185166466511248,0.9169324217758048,0.0064112645044999,2.2409456701100474
pendigits,2,no_aug,success,,0.9815965953307091,0.9815965953307091,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.9973824636747025,24,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pendigits,2,random_cov_state,success,,0.9815965953307091,0.9859779845925498,0.004381389261840729,59950,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9979993371372254,20,0,0,109.21351644402603,1.4497355982971986e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pendigits,2,pca_cov_state,success,,0.9815965953307091,0.9905119030174401,0.008915307686730989,59950,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.9980482969042889,20,0,0,109.26609869801905,1.4498100091161833e-07,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pendigits,2,csta_topk_uniform_top5,success,,0.9815965953307092,0.984900547495434,0.0033039521647247883,59950,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9986914036041428,25,0,0,146.20226214901777,1.4505022669066414e-07,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001273752290345,1.0164317980321358,0.0245848347267688,0.9919631474223334,0.0425271678192061,0.1,0.0191691831002918,0.0,0.0,0.0,59950.0,59950.0,10.0,10.0,0.9793160967472894,2.242037956669192,0.1684737281067556,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,3.0,5995.0,False,1.0,1.0,1.0,0.0,0.920443796059564,0.9160869687843206,0.005387195642899,2.242037956669192
pendigits,3,no_aug,success,,0.9817358708901702,0.9817358708901702,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.9980238460197628,19,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pendigits,3,random_cov_state,success,,0.9817358708901702,0.9882404959392979,0.0065046250491276325,59950,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9986648716607883,12,0,0,75.2219324450125,1.468661286798597e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pendigits,3,pca_cov_state,success,,0.9817358708901702,0.985891356808286,0.004155485918115764,59950,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.9987158809570282,20,0,0,109.28494207200129,1.4685861313755874e-07,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pendigits,3,csta_topk_uniform_top5,success,,0.9817358708901702,0.9771873695245792,-0.00454850136559104,59950,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9993569131832798,20,0,0,122.72088427899871,1.469407421822527e-07,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001273359435693,1.010220638211869,0.021098003995597,0.9916524744462366,0.0431929802611554,0.1,0.0192493554610432,0.0,0.0,0.0,59950.0,59950.0,10.0,10.0,0.9793160967472894,2.230964736606166,0.1456213511259382,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,3.0,5995.0,False,1.0,1.0,1.0,0.0,0.9175978795259968,0.9180855085709604,0.005176001766126,2.230964736606166
racketsports,1,no_aug,success,,0.8656212251404092,0.8656212251404092,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.9409722222222222,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,1,random_cov_state,success,,0.8656212251404092,0.8852757165720937,0.019654491431684518,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9409722222222222,30,0,0,3.6167260769871064,0.00012104707091044239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,1,pca_cov_state,success,,0.8656212251404092,0.8644622412228047,-0.0011589839176044947,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.9409722222222222,30,0,0,3.577778386999853,0.00012104215781355955,10.0,0.8398932814598083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,1,csta_topk_uniform_top5,success,,0.8656212251404092,0.8836541979147613,0.01803297277435212,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,0.9409722222222222,24,0,0,8.489087004039902,0.0001210313389003,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002216949517642,1.0995935217345465,0.1589441426297356,0.0982861650624899,2.1438648560026827,0.1,0.1,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.0,2.275203377551117,0.1583333333333333,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,21.0,120.0,False,1.0,1.0,1.0,0.0,0.6439876728442867,0.6505309066490541,0.0133635817838723,2.275203377551117
racketsports,2,no_aug,success,,0.8588293650793651,0.8588293650793651,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.9701754385964912,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,2,random_cov_state,success,,0.8588293650793651,0.8722502514351462,0.013420886355781092,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,1.0,30,0,0,3.598114260996226,0.00013395705742745743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,2,pca_cov_state,success,,0.8588293650793651,0.872829417773238,0.014000052693872833,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.9081453634085213,14,0,0,1.9671977259567939,0.00013396381950447507,10.0,0.8395488262176514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,2,csta_topk_uniform_top5,success,,0.8588293650793651,0.88329945799458,0.024470092915214847,1200,10.0,10.0,covariance_template,hard,resnet1d,True,False,none,True,uniform_top5_response,1.0,30,0,0,8.482617420027964,0.0001339461143629,,,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217384352671,1.1007637278306668,0.1610193100252926,0.0971920335530493,2.169316663145023,0.1,0.1,0.0,0.0,0.0,1200.0,1200.0,10.0,10.0,0.0,2.265079715684917,0.1416666666666666,zpia_top1_pool,core_concat,concat_all,10.0,1.0,anchor_top_abs_response,21.0,120.0,False,1.0,1.0,1.0,0.0,0.6409920133104581,0.6446748194233678,0.0161542688599673,2.265079715684917
racketsports,3,no_aug,success,,0.8843719087962982,0.8843719087962982,0.0,0,0.0,0.0,none,hard,resnet1d,True,False,none,True,none,0.9705882352941176,30,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,3,random_cov_state,success,,0.8843719087962982,0.8963906898179199,0.012018781021621683,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,random_unit_z_direction,0.9105263157894736,30,0,0,3.6300079009961337,0.00012303260798695776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
racketsports,3,pca_cov_state,success,,0.8843719087962982,0.9023612261806131,0.017989317384314862,1200,10.0,10.0,covariance_state,hard,resnet1d,True,False,none,True,pca_top_z_direction,0.9105263157894736,30,0,0,3.631552948965691,0.00012300604793836082,10.0,0.8435896039009094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
